Link,Title,Location,Salary,Summary
https://www.indeed.com/viewjob?jk=aaa6dc813c3be401,Data Analyst,"Beekeeper Marketing San Francisco, CA • Remote",,"The Data Analyst will work with Beekeeper’s technology & analytics team to build and maintain dashboards, reports, and ad-hoc analyses to support our client’s…"
https://www.indeed.com/viewjob?jk=e696b90621b698d5,Bioinformatics Associate,"Sound Agriculture Emeryville, CA 94608 • Remote",,Proficiency in python or R (but have played with others). The successful candidate will collaborate closely with Sound’s scientists on fast-moving projects…
https://www.indeed.com/viewjob?jk=6149b5f5135de9ed,Actuarial Analyst,"MultiCare Health System 3.7 Tacoma, WA",,"The Actuarial Analyst works with consulting actuaries in the development and use of actuarial models for various uses, including pricing and forecasting."
https://www.indeed.com/viewjob?jk=ac8b07ba06f26c7f,Associate Software Engineer,"Lululemon 4.2 Seattle, WA",,"This will be a Fixed Term (January 2021 until June 2021) Full Time role. We work in a cloud native environment where ""automation"" and ""Infrastructure as Code""…"
https://www.indeed.com/viewjob?jk=e7cdbae3a3e4ae63,Research and Development Intern,"Tampa Bay Rays 4.4 Saint Petersburg, FL 33705",,Our R&D group helps shape our Baseball Operations decision-making processes through the analysis and interpretation of data.
https://www.indeed.com/viewjob?jk=714f668e68634c9c,Computational Linguist,"Emotibot Technologies Limited Boston, MA",,"Experiment with methods to support semantic querying and analysis of extracted results. BA/BS degree in Computational Linguist, General Linguistics, Applied…"
https://www.indeed.com/viewjob?jk=97ba8c5ac004f4e4,Full Time Opportunities for PhD Students or Recent Graduates...,"Microsoft 4.2 Redmond, WA 98052 (Overlake area)",,We are looking for highly motivated and passionate Data Scientists to apply rigorous scientific methodology and algorithms to data in order to improve Microsoft…
https://www.indeed.com/viewjob?jk=05de99322f9d7dd1,Solutions Research Intern,"Invesco 4.0 Boston, MA 02110 (Central area)",,The Investment Solutions Research and Analytics team based in Boston is responsible for researching and developing analytical and quantitative tools in the…
https://www.indeed.com/viewjob?jk=03a7aaf9fc779663,QA Engineer,"ChowNow Los Angeles, CA (Playa Vista area)",,We’re looking for a product-minded thinker to help deliver quality products from engineering to end users. Progress through our Ramp Camp (ChowNow’s New Hire…
https://www.indeed.com/viewjob?jk=feabc95a76c6bf67,Python Developer,"Artemis Consulting, Inc. Washington, DC 20250 (South West area) +2 locations",,"4+ Years of Python Experience. We offer competitive salaries with a comprehensive benefits package including employer-subsidized health, dental & vision…"
https://www.indeed.com/viewjob?jk=0c9572f17b105bd6,Intern - Cybersecurity Risk Analyst,BECU 3.9 Remote,,Interns are assigned a mentor in the department in which they will be working. The intern will work closely with their mentor throughout the duration of the…
https://www.indeed.com/viewjob?jk=b1a603c9a0ac9dd3,"Engineering Fellow, Summer 2021",Ro Remote,,You will work alongside dedicated engineering and product mentors as well as other full time engineers of all levels to develop skills in full-stack engineering…
https://www.indeed.com/viewjob?jk=35df945b2a12ae49,Engineering Apprentice,"LOCKHEED MARTIN CORPORATION 4.0 Manassas, VA 20110",,This employment opportunity with Lockheed Martin includes on the job mentorship by some of the brightest engineers in the defense industry who will challenge…
https://www.indeed.com/viewjob?jk=fe0283934fe6dfaa,"Junior Data Engineer, Part-time","Suddath 3.6 Jacksonville, FL",,Support the Suddath Data and Analytics Team in developing data solutions in a cloud environment (Azure). Be part of a team that builds transformation processes …
https://www.indeed.com/viewjob?jk=97d520baf181ff39,Machine Learning Research Engineer,Verus Analytics Remote,,"We’re seeking a Machine Learning Research Engineer to work on real-world problems using Artificial Intelligence, Natural Language Processing, Data Mining, Data…"
https://www.indeed.com/viewjob?jk=224b382e312bb5dc,Linux/Python DevOps Engineer,"Hudson River Trading 3.5 New York, NY 10005 (Financial District area)",,"Deep knowledge of python tools like PIP, virtualenv, wheels, setuptools, etc. We are looking for all-star systems engineers who like being challenged, hate to…"
https://www.indeed.com/viewjob?jk=6f404ec87ed49ee1,Engineering Technician,"Teradyne 4.1 Agoura Hills, CA 91301 (West Office District area)",,"Behind every electronic device you use, Teradyne's leading-edge test technology ensures your device works right the first time, every time."
https://www.indeed.com/viewjob?jk=8f85207f253da7e9,3D Software Developer,"Quidient Columbia, MD 21046",,"The SDK is deployable in a variety of configurations for running. Across various physical platforms including smartphones, digital cameras, UAVs, and wearables."
https://www.indeed.com/viewjob?jk=1aaa30a9c9739e58,AWS Cloud Engineer,"Neos Consulting Austin, TX",,Implementing CI/CD on AWS. Performing security reviews of AWS-based applications (with a focus on serverless application design).
https://www.indeed.com/viewjob?jk=f67e90aae8781d87,Software Engineer (Python),"OpenSlate New York, NY 10010 (Gramercy area)",,"5+ years experience building non-trivial, data-centric python applications and API’s in a Linux environment. We’re looking for experienced Python engineers who…"
https://www.indeed.com/viewjob?jk=2477f5aebe8eafb0,Economist,"World Bank Group 4.3 Washington, DC 20433 (Foggy Bottom area)",,"Preferred Language(s): Spanish, French, Portuguese. It accomplishes this by carrying out original research, contributing to lending and technical assistance…"
https://www.indeed.com/viewjob?jk=6310ac008dcb02a5,Bioinformatics Scientist,"WUGEN St. Louis, MO",,"This position will work directly with the Head of Genomic Analysis to develop, implement, and manage genome analysis capability that will be used to support…"
https://www.indeed.com/viewjob?jk=fb2cec7a84cdd085,Machine Learning Scientist,"System1 Biosciences San Francisco, CA",,"We're building a world-class high-throughput bioscience data processing platform that includes image processing, video analysis, multi-modal data integration,…"
https://www.indeed.com/viewjob?jk=b4510b7b118208bf,Health Economics and Policy Analyst Intern,"Mitre Corporation 4.0 Bedford, MA",,Join MITRE as a summer intern supporting Health and Human Services (HHS) and other federal agency clients across a broad array of initiatives; the requirement…
https://www.indeed.com/viewjob?jk=5ac58d32c11e828c,Materials Scientist,"Formlabs 3.9 Somerville, MA",,New materials allow us to expand our user base and branch out into new applications. Our materials science team works closely with hardware and software…
https://www.indeed.com/viewjob?jk=a386d2857a6ba553,Control ENGINEER,"Nimbus Robotics Pittsburgh, PA",,You will develop the gait control algorithm by applying sensor fusion and bipedal locomotion control on embedded systems. Sensor fusion and state estimation.
https://www.indeed.com/viewjob?jk=956bc4242ccda148,Junior Data Scientist,"ORTEC Houston, TX 77027 (Afton Oaks - River Oaks Area area) • Temporarily remote",,"They usually have a master’s or bachelor’s degree, a strongly developed talent for analytical thinking and a drive to identify and solve complex problems."
https://www.indeed.com/viewjob?jk=d360574ea1cc5311,Urban forest hydrology,"Association of Environmental Engineering and Scien... State University, AR",,Virginia Tech is recruiting a full-time postdoctoral associate specializing in urban forest hydrology and stormwater modeling.
https://www.indeed.com/viewjob?jk=b1bddc649fe95ab2,Associate,"Cognizant Technology Solutions 3.9 Dallas, TX 75201",,"Progressive computer science and information technology-oriented graduates,. Testing and maintenance through package deployment, upgrades, and application."
https://www.indeed.com/viewjob?jk=6b1817531328c58b,Silicon Valley Next Talent Rotational Program - 2021 Grads,"SAP 4.3 Palo Alto, CA 94304",,Work Area: Software-Design and Development. Employment Type: Regular Full Time. Exposure to a vast array of teams during each unique 6-month rotation - where…
https://www.indeed.com/viewjob?jk=9e76adc87d7a825b,Python Modeling Developer,"NovaGigs Washington, DC",,Migrate legacy SAS systems to workflows written in Python. Automate earnings-at-risk calculations. Object-oriented Python experience in a LINUX/UNIX environment…
https://www.indeed.com/viewjob?jk=6e9b82708fa8fd53,SOC Analyst,"Varonis 3.1 Morrisville, NC 27560",,Perform real-time alert monitoring and risk mitigation. Initiate and track investigations to resolution. Integrate and share information with other analysts and…
https://www.indeed.com/viewjob?jk=5a3c5ecccf1c0535,Coastal Scientist,Lynker Technologies LLC 4.0 Remote,,The NWC is currently supporting research and development modeling activities focused on coupling freshwater model applications to ocean models.
https://www.indeed.com/viewjob?jk=706efc95b4c8e587,"Maki Postdoctoral Fellowships, Hydrologic Sciences","Desert Research Institute 4.1 Las Vegas, NV 89119 (Paradise area)",,We are seeking recent PhD’s (<=2 years) with demonstrated skills in applying quantitative and innovative approaches to addressing research problems driven by…
https://www.indeed.com/viewjob?jk=62c9201dda94c4c5,Estimation & Tracking Engineer,"ANDURIL INDUSTRIES Irvine, CA +1 location",,Estimation and Tracking engineers at Anduril develop cutting edge software for autonomous operation and situational awareness.
https://www.indeed.com/viewjob?jk=07c931452755cbe8,Data Analyst,"New York City Department: Executive Division | Loc... Manhattan, NY 10038 (Financial District area)","$55,000 - $60,000 a year",DOI seeks a Data Analyst who will support the criminal and policy-driven investigations of the Inspectors General. The Data Analyst is expected to:
https://www.indeed.com/viewjob?jk=c647ae53b7665633,"HEALTHCARE ANALYTICS SPECIALIST, SR - DAYS/REMOTE","MU Health Care 4.0 Columbia, MO 65212 • Remote","$57,595 - $93,934 a year",Assist end users with navigating analytics platforms and ensuring stakeholders have access to analytics deliverables. Bachelor’s degree is strongly preferred.
https://www.indeed.com/viewjob?jk=f7b10411c533f43a,Insights Solutions Lead,"Pinterest 4.2 San Francisco, CA 94103 (South of Market area)",,Partners play a big role in making inspirations a reality through their organic and paid investment on Pinterest.
https://www.indeed.com/viewjob?jk=9b3afe4b3d9c2b21,Applications Developer,"MIT Lincoln Laboratory 4.2 Lexington, MA",,"The Space Systems Analysis and Test Group identifies and evaluates threats to U.S. use of space for military, intelligence, civil and commercial purposes."
